date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:15:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:17%20GMT	https://ozmega-millions.com/code.jquery.com/ui/1.9.1/jquery-ui.js	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/code.jquery.com/ui/1.9.1/jquery-ui.a.delayed	(from https://ozmega-millions.com/)
19:15:27	15828/15828	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Oct%202019%2009:09:06%20GMT	https://ozmega-millions.com/images/logo.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/logo.png	(from https://ozmega-millions.com/)
19:15:29	225/225	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:22%20GMT	https://ozmega-millions.com/numbers/index.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/index.c.delayed	(from https://ozmega-millions.com/)
19:15:31	18429/18429	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2020:34:04%20GMT	https://ozmega-millions.com/numbers/index	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/index.html	(from https://ozmega-millions.com/)
19:15:34	218/218	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:27%20GMT	https://ozmega-millions.com/prizes.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/prizes.e.delayed	(from https://ozmega-millions.com/)
19:15:36	14333/14333	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:11:17%20GMT	https://ozmega-millions.com/prizes	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/prizes.html	(from https://ozmega-millions.com/)
19:15:38	225/225	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:31%20GMT	https://ozmega-millions.com/check-winning.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/check-winning.10.delayed	(from https://ozmega-millions.com/)
19:15:40	11735/11735	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2020:30:06%20GMT	https://ozmega-millions.com/check-winning	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/check-winning.html	(from https://ozmega-millions.com/)
19:15:42	223/223	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:35%20GMT	https://ozmega-millions.com/buy-tickets.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/buy-tickets.12.delayed	(from https://ozmega-millions.com/)
19:15:44	11337/11337	---M-Z	200	added ('OK')	text/html	date:Tue,%2009%20Feb%202021%2020:25:20%20GMT	https://ozmega-millions.com/buy-tickets	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/buy-tickets.html	(from https://ozmega-millions.com/)
19:15:46	219/219	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:39%20GMT	https://ozmega-millions.com/winners.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/winners.14.delayed	(from https://ozmega-millions.com/)
19:15:49	18199/18199	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:16:03%20GMT	https://ozmega-millions.com/winners	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/winners.html	(from https://ozmega-millions.com/)
19:15:53	222/222	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:46%20GMT	https://ozmega-millions.com/statistics.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/statistics.16.delayed	(from https://ozmega-millions.com/)
19:15:57	163207/163207	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:18:09%20GMT	https://ozmega-millions.com/statistics	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/statistics.html	(from https://ozmega-millions.com/)
19:15:59	223/223	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:52%20GMT	https://ozmega-millions.com/information.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/information.18.delayed	(from https://ozmega-millions.com/)
19:16:01	11543/11543	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2016:23:19%20GMT	https://ozmega-millions.com/information	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/information.html	(from https://ozmega-millions.com/)
19:16:03	1368/1368	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Nov%202017%2011:04:30%20GMT	https://ozmega-millions.com/images/template/gambleaware-logo.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/gambleaware-logo.png	(from https://ozmega-millions.com/)
19:16:06	222/222	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:15:58%20GMT	https://ozmega-millions.com/disclaimer.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/disclaimer.1b.delayed	(from https://ozmega-millions.com/)
19:16:13	7863/7863	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2014:58:49%20GMT	https://ozmega-millions.com/disclaimer	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/disclaimer.html	(from https://ozmega-millions.com/)
19:16:17	219/219	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:16:10%20GMT	https://ozmega-millions.com/privacy.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/privacy.1d.delayed	(from https://ozmega-millions.com/)
19:16:24	8199/8199	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:11:39%20GMT	https://ozmega-millions.com/privacy	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/privacy.html	(from https://ozmega-millions.com/)
19:16:31	225/225	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:16:23%20GMT	https://ozmega-millions.com/cookie-policy.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/cookie-policy.1f.delayed	(from https://ozmega-millions.com/)
19:16:39	9659/9659	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2014:49:24%20GMT	https://ozmega-millions.com/cookie-policy	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/cookie-policy.html	(from https://ozmega-millions.com/)
19:16:42	219/219	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:16:35%20GMT	https://ozmega-millions.com/sitemap.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/sitemap.21.delayed	(from https://ozmega-millions.com/)
19:16:45	8547/8547	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:18:25%20GMT	https://ozmega-millions.com/sitemap	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/sitemap.html	(from https://ozmega-millions.com/)
19:16:53	42137/42137	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202016%2016:13:48%20GMT	https://ozmega-millions.com/images/template/body-bg.jpg	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/body-bg.jpg	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:16:59	463/463	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:40%20GMT	https://ozmega-millions.com/images/list-img.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/list-img.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:04	21852/21852	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Mar%202016%2016:13:58%20GMT	https://ozmega-millions.com/includes/futura_condensed_medium_0-webfont.eot	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/includes/futura_condensed_medium_0-webfont.eot	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:07	21852/21852	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2012%20Mar%202016%2016:13:58%20GMT	https://ozmega-millions.com/includes/futura_condensed_medium_0-webfontd41d.eot?	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/includes/futura_condensed_medium_0-webfontd41dd41d.eot	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:09	45236/45236	---M--	200	added ('OK')	font/ttf	date:Sat,%2012%20Mar%202016%2016:14:00%20GMT	https://ozmega-millions.com/includes/futura_condensed_medium_0-webfont.ttf	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/includes/futura_condensed_medium_0-webfont.ttf	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:10	982/982	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:48%20GMT	https://ozmega-millions.com/images/template/gradient-sprite.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/gradient-sprite.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:12	717/717	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:38%20GMT	https://ozmega-millions.com/images/gradient-sprite.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/gradient-sprite.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:30	51117/51117	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:40%20GMT	https://ozmega-millions.com/images/icon-sprite.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/icon-sprite.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:31	1704/1704	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:48%20GMT	https://ozmega-millions.com/images/template/goldball.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/goldball.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:33	3959/3959	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Mar%202016%2016:13:52%20GMT	https://ozmega-millions.com/images/template/social-sprite.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/social-sprite.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:35	25816/25816	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202019%2010:45:06%20GMT	https://ozmega-millions.com/images/template/balls-sprite.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/balls-sprite.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:38	36298/36298	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202019%2010:46:00%20GMT	https://ozmega-millions.com/images/template/balls-sprite-big.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/balls-sprite-big.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:42	20307/20307	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202017%2010:44:02%20GMT	https://ozmega-millions.com/images/template/ticket-counter.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/ticket-counter.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:44	6730/6730	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Apr%202017%2010:44:16%20GMT	https://ozmega-millions.com/images/template/play-square-btn.gif	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/play-square-btn.gif	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:46	6879/6879	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Nov%202017%2007:31:18%20GMT	https://ozmega-millions.com/images/template/play-square-btn-uk.gif	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/play-square-btn-uk.gif	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:50	18184/18184	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202019%2010:46:00%20GMT	https://ozmega-millions.com/images/template/balls-sprite-small.png	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/balls-sprite-small.png	(from https://ozmega-millions.com/includes/style3e4a.css?v=2017-10-25)
19:17:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:17:44%20GMT	https://ozmega-millions.com/includes/style.css?v=2017-10-25	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/includes/style.333e4a.delayed	(from https://ozmega-millions.com/linkid)
19:17:57	47051/47051	---MC-	200	added ('OK')	text/javascript	date:Fri,%2023%20Oct%202020%2003:00:57%20GMT	http://www.google-analytics.com/analytics.js	C:/ozmega-millions/ozmega-millions/www.google-analytics.com/analytics.js	(from https://ozmega-millions.com/linkid)
19:17:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:17:52%20GMT	https://ozmega-millions.com/linkid.js	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/linkid.35.delayed	(from https://ozmega-millions.com/linkid)
19:18:16	265218/265218	---M-Z	200	added ('OK')	application/javascript	etag:W/%2254499a47-40c02%22	http://code.jquery.com/jquery-1.8.2.js	C:/ozmega-millions/ozmega-millions/code.jquery.com/jquery-1.8.2.js	(from https://ozmega-millions.com/linkid)
19:18:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:18:13%20GMT	https://ozmega-millions.com/numbers/	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/index-2.html	(from https://ozmega-millions.com/linkid)
19:18:22	6445/6445	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2012:03:47%20GMT	https://ozmega-millions.com/archive/2021	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/archive/2021.html	(from https://ozmega-millions.com/linkid)
19:18:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:18:17%20GMT	https://ozmega-millions.com/images/404.jpg	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/404.39.delayed	(from https://ozmega-millions.com/linkid)
19:18:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:18:23%20GMT	https://ozmega-millions.com/play/megamillions-en	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/play/megamillions-en.3a.delayed	(from https://ozmega-millions.com/linkid)
19:18:46	23372/23372	---M--	200	added ('OK')	image/gif	date:Wed,%2029%20Nov%202017%2007:30:28%20GMT	https://ozmega-millions.com/images/banners/mega-millions.gif	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/banners/mega-millions.gif	(from https://ozmega-millions.com/linkid)
19:18:49	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:18:42%20GMT	https://ozmega-millions.com/numbers/linkid.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/linkid.3c.delayed	(from https://ozmega-millions.com/numbers/index)
19:18:59	6389/6389	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2003:36:56%20GMT	https://ozmega-millions.com/numbers/linkid	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/linkid.html	(from https://ozmega-millions.com/numbers/index)
19:19:03	228/228	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:18:55%20GMT	https://ozmega-millions.com/number-generator.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/number-generator.3e.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:05	8320/8320	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:11:58%20GMT	https://ozmega-millions.com/number-generator	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/number-generator.html	(from https://ozmega-millions.com/numbers/index)
19:19:10	26485/26485	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Apr%202017%2010:42:46%20GMT	https://ozmega-millions.com/images/template/clock.gif	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/images/template/clock.gif	(from https://ozmega-millions.com/numbers/index)
19:19:15	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:08%20GMT	https://ozmega-millions.com/numbers/disclaimer.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/disclaimer.41.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:10%20GMT	https://ozmega-millions.com/numbers/disclaimer	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/disclaimer.42.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:20	227/227	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:13%20GMT	https://ozmega-millions.com/numbers/privacy.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/privacy.43.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:15%20GMT	https://ozmega-millions.com/numbers/privacy	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/privacy.44.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:24	233/233	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:17%20GMT	https://ozmega-millions.com/numbers/cookie-policy.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/cookie-policy.45.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:21%20GMT	https://ozmega-millions.com/numbers/cookie-policy	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/cookie-policy.46.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:31	227/227	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:23%20GMT	https://ozmega-millions.com/numbers/sitemap.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/sitemap.47.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:26%20GMT	https://ozmega-millions.com/numbers/sitemap	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/sitemap.48.delayed	(from https://ozmega-millions.com/numbers/index)
19:19:37	273/273	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:29%20GMT	https://ozmega-millions.com/news/what-is-the-mega-millions-megaplier-and-how-does-it-work.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/news/what-is-the-mega-millions-megaplier-and-how-does-it-work.49.delayed	(from https://ozmega-millions.com/prizes)
19:19:40	12789/12789	---M-Z	200	added ('OK')	text/html	date:Sat,%2016%20Jan%202021%2015:40:33%20GMT	https://ozmega-millions.com/news/what-is-the-mega-millions-megaplier-and-how-does-it-work	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/news/what-is-the-mega-millions-megaplier-and-how-does-it-work.html	(from https://ozmega-millions.com/prizes)
19:19:42	226/226	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:35%20GMT	https://ozmega-millions.com/where-to-claim.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/where-to-claim.4b.delayed	(from https://ozmega-millions.com/prizes)
19:19:45	19286/19286	---M-Z	200	added ('OK')	text/html	date:Mon,%2018%20Jan%202021%2011:16:25%20GMT	https://ozmega-millions.com/where-to-claim	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/where-to-claim.html	(from https://ozmega-millions.com/prizes)
19:19:49	14798/14798	---M--	200	added ('OK')	text/css	date:Mon,%2004%20Jan%202021%2014:22:30%20GMT	https://ozmega-millions.com/css/daarstyle.css	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/css/daarstyle.css	(from https://ozmega-millions.com/check-winning)
19:19:53	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:46%20GMT	https://ozmega-millions.com/numbers/2012-03-30.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2012-03-30.4e.delayed	(from https://ozmega-millions.com/winners)
19:19:57	18228/18228	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2017:29:37%20GMT	https://ozmega-millions.com/numbers/2012-03-30	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2012-03-30.html	(from https://ozmega-millions.com/winners)
19:20:01	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:19:54%20GMT	https://ozmega-millions.com/numbers/2013-12-17.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2013-12-17.50.delayed	(from https://ozmega-millions.com/winners)
19:20:04	18232/18232	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:10%20GMT	https://ozmega-millions.com/numbers/2013-12-17	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2013-12-17.html	(from https://ozmega-millions.com/winners)
19:20:08	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:01%20GMT	https://ozmega-millions.com/numbers/2018-07-24.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-07-24.52.delayed	(from https://ozmega-millions.com/winners)
19:20:11	18188/18188	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:12%20GMT	https://ozmega-millions.com/numbers/2018-07-24	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-07-24.html	(from https://ozmega-millions.com/winners)
19:20:15	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:08%20GMT	https://ozmega-millions.com/numbers/2016-07-08.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2016-07-08.54.delayed	(from https://ozmega-millions.com/winners)
19:20:20	18193/18193	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:14%20GMT	https://ozmega-millions.com/numbers/2016-07-08	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2016-07-08.html	(from https://ozmega-millions.com/winners)
19:20:28	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:20%20GMT	https://ozmega-millions.com/numbers/2018-03-30.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-03-30.56.delayed	(from https://ozmega-millions.com/winners)
19:20:42	18180/18180	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:14%20GMT	https://ozmega-millions.com/numbers/2018-03-30	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-03-30.html	(from https://ozmega-millions.com/winners)
19:20:47	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:40%20GMT	https://ozmega-millions.com/numbers/2018-01-05.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-01-05.58.delayed	(from https://ozmega-millions.com/winners)
19:20:50	18201/18201	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:16%20GMT	https://ozmega-millions.com/numbers/2018-01-05	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2018-01-05.html	(from https://ozmega-millions.com/winners)
19:20:53	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:45%20GMT	https://ozmega-millions.com/numbers/2019-01-01.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2019-01-01.5a.delayed	(from https://ozmega-millions.com/winners)
19:20:55	18208/18208	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2019:31:10%20GMT	https://ozmega-millions.com/numbers/2019-01-01	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2019-01-01.html	(from https://ozmega-millions.com/winners)
19:21:03	230/230	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Feb%202021%2018:20:56%20GMT	https://ozmega-millions.com/numbers/2014-03-18.html	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2014-03-18.5c.delayed	(from https://ozmega-millions.com/winners)
19:21:05	18194/18194	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Jan%202021%2008:36:20%20GMT	https://ozmega-millions.com/numbers/2014-03-18	C:/ozmega-millions/ozmega-millions/ozmega-millions.com/numbers/2014-03-18.html	(from https://ozmega-millions.com/winners)
